,0,1,2,3,4,5,6,7,8,9
141,1081.426,164,"(-1.9000000000000001, 2.88, -5.19)","(46.5, -3.75, 0.25)","(0.4633333333333333, -0.8444444444444444, 0.71)","(0.4633333333333333, -0.8444444444444444, 0.71)","(40.875, -68.375, -134.5625)","(0.57049560546875, 0.46832275390625, 0.6402587890625, -0.21270751953125)","(6.84, 0.3, -2.54)","(-9.16, 2.5500000000000003, -2.35)"
142,1123.686,164,"(-3.02, 2.49, -4.01)","(46.5, -3.75, 0.25)","(0.25555555555555554, -3.621111111111111, -0.6766666666666666)","(0.11, -4.364444444444445, -1.1544444444444444)","(45.0625, -73.6875, -120.9375)","(0.60400390625, 0.45135498046875, 0.6070556640625, -0.2509765625)","(5.79, -0.62, -1.32)","(-9.5, 2.2, 326.73)"
143,1163.593,164,"(-4.43, 0.38, -0.53)","(45.25, -2.75, 0.875)","(-1.2222222222222223, -7.477777777777778, -3.7044444444444444)","(-1.2222222222222223, -7.477777777777778, -3.7044444444444444)","(52.4375, -80.25, -56.25)","(0.663330078125, 0.3800048828125, 0.55548095703125, -0.32708740234375)","(4.96, -2.14, 1.87)","(-9.61, 0.9500000000000001, 1.69)"
144,1205.3259999999998,164,"(-3.97, -3.41, 6.9)","(40.0625, -0.25, -7.6875)","(-3.4877777777777776, -10.013333333333334, -6.225555555555555)","(-3.4877777777777776, -10.013333333333334, -6.225555555555555)","(60.375, -64.0, 10.875)","(0.7437744140625, 0.1749267578125, 0.46282958984375, -0.449462890625)","(1.87, -5.0600000000000005, 4.29)","(-8.290000000000001, -1.52, 5.0)"
145,1249.261,164,"(-4.62, -7.43, 8.44)","(30.5, 6.5, -23.1875)","(-6.481111111111111, -9.037777777777778, -6.633333333333334)","(-6.481111111111111, -9.037777777777778, -6.633333333333334)","(67.75, -33.1875, 34.625)","(0.7625732421875, -0.04888916015625, 0.39178466796875, -0.512451171875)","(2.43, -4.19, 2.64)","(-4.64, -5.37, 6.76)"
146,1294.0259999999998,164,"(-4.92, -9.39, 11.3)","(12.25, 14.75, -36.6875)","(-5.655555555555556, -4.33, -3.678888888888889)","(-5.655555555555556, -4.33, -3.678888888888889)","(70.75, -17.375, 48.0625)","(0.73760986328125, -0.2239990234375, 0.36212158203125, -0.5240478515625)","(-0.55, -5.82, 4.29)","(-2.54, -7.33, 5.99)"
147,1338.106,164,"(-4.11, -15.780000000000001, 10.76)","(0.875, 30.0625, -33.375)","(-1.2555555555555555, -1.4555555555555555, -0.43666666666666665)","(-1.2555555555555555, -1.4555555555555555, -0.43666666666666665)","(70.125, -11.5625, 54.625)","(0.72540283203125, -0.30645751953125, 0.35009765625, -0.5072021484375)","(-2.4, -9.46, 5.82)","(-1.93, -7.84, 5.5600000000000005)"
148,1381.365,164,"(-6.65, -12.66, 11.68)","(-4.75, 31.0, -32.5625)","(1.0, 0.91, 0.2311111111111111)","(1.0, 0.91, 0.2311111111111111)","(70.1875, -12.625, 53.0)","(0.7286376953125, -0.28692626953125, 0.352294921875, -0.51251220703125)","(-4.8500000000000005, -4.8500000000000005, 6.140000000000001)","(-2.2600000000000002, -7.62, 5.73)"
149,1423.21,164,"(-6.15, -13.18, 11.03)","(-4.75, 31.0, -32.5625)","(-0.34555555555555556, 2.0277777777777777, 0.8455555555555555)","(-0.26222222222222225, 2.4, 1.1622222222222223)","(70.5625, -16.5, 53.9375)","(0.72174072265625, -0.26483154296875, 0.3843994140625, -0.5111083984375)","(-3.48, -5.67, 5.2)","(-3.04, -7.5600000000000005, 5.44)"
150,1462.934,164,"(-5.73, -12.57, 9.370000000000001)","(-4.75, 25.5, -34.0)","(0.45555555555555555, 4.22, 2.276666666666667)","(0.7511111111111111, 4.974444444444444, 2.6944444444444446)","(70.375, -25.125, 54.875)","(0.71246337890625, -0.20635986328125, 0.444091796875, -0.5025634765625)","(-0.11, -4.37, 4.1)","(-4.65, -7.08, 4.93)"
151,1504.908,164,"(-4.78, -9.77, 8.47)","(0.5625, 25.5, -33.5)","(1.451111111111111, 7.282222222222222, 4.22)","(1.451111111111111, 7.282222222222222, 4.22)","(70.125, -39.75, 56.875)","(0.68096923828125, -0.0599365234375, 0.5528564453125, -0.4764404296875)","(1.7, -1.79, 3.37)","(-6.82, -5.96, 3.74)"
152,1548.665,36,"(-4.22, -6.2, 4.87)","(12.375, 22.75, -34.1875)","(1.83, 8.152222222222223, 5.433333333333334)","(1.81, 8.2, 5.681111111111111)","(68.0, -62.4375, 67.8125)","(0.635009765625, 0.092529296875, 0.635986328125, -0.4287109375)","(4.89, 0.65, -0.2)","(-9.02, -3.67, 1.08)"
153,1595.881,164,"(-3.04, -0.77, -1.25)","(32.0625, 17.875, -27.5625)","(0.47444444444444445, 7.625555555555556, 5.578888888888889)","(0.47444444444444445, 7.625555555555556, 5.578888888888889)","(63.0, -76.125, 113.1875)","(0.55780029296875, 0.26727294921875, 0.71392822265625, -0.32818603515625)","(6.78, 0.39, -0.07)","(-9.53, -1.67, -1.59)"
154,1641.543,36,"(-2.44, -0.79, -3.68)","(47.25, 11.1875, -13.25)","(-1.5633333333333332, 6.128888888888889, 5.1)","(-1.4566666666666668, 5.592222222222222, 4.677777777777778)","(47.625, -66.8125, -175.75)","(0.50421142578125, 0.36083984375, 0.7523193359375, -0.22271728515625)","(6.73, -1.2, -0.24)","(-8.8, 0.7000000000000001, -4.25)"
155,1686.749,164,"(-1.32, 0.99, -5.53)","(46.25, 20.5, 11.6875)","(-0.3488888888888889, 2.5633333333333335, 4.025555555555555)","(-0.3488888888888889, 2.5633333333333335, 4.025555555555555)","(34.375, -56.75, -160.0)","(0.46630859375, 0.4461669921875, 0.7520751953125, -0.1336669921875)","(6.9, 0.13, -1.5)","(-8.040000000000001, 2.1, -5.19)"
156,1730.364,164,"(-2.0, 2.71, -6.88)","(46.5625, 14.375, 20.375)","(0.21444444444444444, -0.3377777777777778, 1.8988888888888888)","(0.21444444444444444, -0.3377777777777778, 1.8988888888888888)","(28.0, -53.0625, -152.5)","(0.46905517578125, 0.47857666015625, 0.73291015625, -0.1171875)","(5.5600000000000005, 0.04, -1.47)","(-7.84, 2.71, -5.22)"
157,1776.322,164,"(-4.1, 2.82, -5.04)","(46.5625, 14.375, 20.375)","(-0.4622222222222222, -2.402222222222222, -0.4033333333333333)","(-0.4622222222222222, -2.402222222222222, -0.4033333333333333)","(28.75, -56.5625, -148.0625)","(0.4996337890625, 0.47442626953125, 0.71331787109375, -0.1282958984375)","(3.19, -0.19, -0.4)","(-8.31, 2.81, -4.37)"
158,1817.1999999999998,164,"(-7.19, 2.59, -3.7800000000000002)","(45.375, 10.5, 21.0625)","(-0.6755555555555556, -2.7222222222222223, -1.7477777777777779)","(-0.6755555555555556, -2.7222222222222223, -1.7477777777777779)","(32.5, -62.9375, -145.375)","(0.54583740234375, 0.43426513671875, 0.69732666015625, -0.16510009765625)","(0.47000000000000003, -0.1, 0.03)","(-8.870000000000001, 2.39, -3.42)"
159,1858.5149999999999,164,"(-9.48, 1.31, -2.95)","(43.0, 8.375, 14.0625)","(-0.6355555555555555, -2.5155555555555558, -2.3344444444444443)","(-0.6355555555555555, -2.5155555555555558, -2.3344444444444443)","(38.375, -72.125, -146.0625)","(0.5765380859375, 0.38873291015625, 0.6900634765625, -0.20086669921875)","(-0.74, -1.1400000000000001, -0.14)","(-9.42, 1.45, -2.2800000000000002)"
160,1901.956,164,"(-10.51, 0.27, -2.63)","(44.75, 10.75, 7.0625)","(-0.7355555555555555, -2.0444444444444443, -2.652222222222222)","(-0.8922222222222222, -1.93, -2.661111111111111)","(42.875, -79.0, -155.25)","(0.598388671875, 0.33697509765625, 0.68780517578125, -0.23529052734375)","(-0.6, -0.89, -0.52)","(-9.67, 0.54, -1.52)"
161,1946.019,36,"(-9.9, -0.85, -1.1)","(42.5, 11.875, 1.0)","(-1.2144444444444444, -2.0411111111111113, -2.531111111111111)","(-1.2144444444444444, -2.0411111111111113, -2.531111111111111)","(45.875, -84.1875, 179.1875)","(0.62335205078125, 0.26617431640625, 0.68463134765625, -0.26812744140625)","(-0.16, -0.9500000000000001, 0.46)","(-9.76, -0.34, -0.77)"
162,1991.765,36,"(-9.03, -2.05, -0.66)","(42.0625, 17.25, -4.75)","(-0.8566666666666667, -2.7488888888888887, -2.2255555555555557)","(-0.9155555555555556, -2.8, -2.2177777777777776)","(48.9375, -83.0, 81.0625)","(0.6495361328125, 0.21148681640625, 0.667724609375, -0.29571533203125)","(1.01, -1.03, -0.81)","(-9.69, -1.3800000000000001, 0.43)"
163,2036.437,164,"(-8.92, -3.09, 1.47)","(40.1875, 20.25, -11.25)","(-1.6555555555555554, -3.0644444444444443, -2.3022222222222224)","(-1.6555555555555554, -3.0644444444444443, -2.3022222222222224)","(50.0625, -76.0625, 60.4375)","(0.68524169921875, 0.13128662109375, 0.6402587890625, -0.32135009765625)","(-0.09, -0.56, 1.58)","(-9.43, -2.27, 1.42)"
164,2080.479,164,"(-8.46, -3.0300000000000002, 2.07)","(34.5625, 23.5625, -12.75)","(-1.2933333333333332, -3.8355555555555556, -1.9211111111111112)","(-1.2933333333333332, -3.8355555555555556, -1.9211111111111112)","(50.375, -65.75, 49.8125)","(0.719482421875, 0.0657958984375, 0.602783203125, -0.338623046875)","(0.5, -0.26, -0.2)","(-8.790000000000001, -3.27, 2.86)"
165,2122.086,36,"(-8.41, -4.68, 4.42)","(34.5625, 23.5625, -12.75)","(-1.97, -3.3255555555555554, -1.7466666666666666)","(-1.97, -3.3255555555555554, -1.7466666666666666)","(49.625, -57.9375, 48.125)","(0.7467041015625, -0.00152587890625, 0.56842041015625, -0.34552001953125)","(0.21, -0.8200000000000001, 0.93)","(-8.16, -4.05, 3.61)"
166,2162.221,164,"(-7.96, -5.11, 4.7700000000000005)","(31.6875, 25.0625, -21.875)","(-1.3488888888888888, -2.0944444444444446, -1.0155555555555555)","(-1.0922222222222222, -1.7355555555555555, -0.7688888888888888)","(48.625, -52.8125, 48.375)","(0.76263427734375, -0.0498046875, 0.5450439453125, -0.3448486328125)","(-0.61, -0.8, 1.35)","(-7.73, -4.5, 4.0)"
167,2204.7490000000003,164,"(-8.34, -5.32, 5.5600000000000005)","(23.1875, 27.6875, -23.875)","(-0.4922222222222222, -0.7933333333333333, -0.13444444444444445)","(-0.4922222222222222, -0.7933333333333333, -0.13444444444444445)","(47.75, -50.6875, 48.1875)","(0.77227783203125, -0.0728759765625, 0.5313720703125, -0.3404541015625)","(-0.72, -0.64, 1.21)","(-7.5600000000000005, -4.65, 4.16)"
168,2248.191,164,"(-8.4, -5.12, 5.41)","(19.75, 29.375, -24.6875)","(-0.38333333333333336, -0.2, -0.028888888888888888)","(-0.38333333333333336, -0.2, -0.028888888888888888)","(47.0, -50.0, 48.375)","(0.77447509765625, -0.080078125, 0.52947998046875, -0.3367919921875)","(-0.97, -0.12, 1.17)","(-7.5, -4.74, 4.16)"
169,2295.417,164,"(-8.35, -4.73, 5.2700000000000005)","(19.875, 30.1875, -24.25)","(-0.6155555555555555, -0.2877777777777778, -0.23444444444444446)","(-0.6155555555555555, -0.2877777777777778, -0.23444444444444446)","(46.5625, -49.375, 49.5625)","(0.774658203125, -0.0953369140625, 0.529296875, -0.33270263671875)","(-0.35000000000000003, 0.28, 0.8)","(-7.390000000000001, -4.93, 4.13)"
170,2344.882,164,"(-7.72, -4.7, 4.83)","(17.6875, 31.25, -24.25)","(-0.3433333333333333, -0.24333333333333335, -0.10333333333333333)","(-0.3433333333333333, -0.24333333333333335, -0.10333333333333333)","(46.125, -48.4375, 50.3125)","(0.7762451171875, -0.10614013671875, 0.5267333984375, -0.32977294921875)","(-0.3, 0.32, 0.75)","(-7.33, -5.0200000000000005, 4.14)"
171,2390.767,164,"(-7.4, -4.7700000000000005, 4.65)","(16.875, 30.5, -21.75)","(-0.16666666666666666, -0.13777777777777778, 0.03777777777777778)","(-0.16666666666666666, -0.13777777777777778, 0.03777777777777778)","(45.625, -48.1875, 50.5625)","(0.7774658203125, -0.109619140625, 0.52581787109375, -0.3271484375)","(-0.18, 0.36, 0.37)","(-7.3100000000000005, -5.04, 4.16)"
172,2434.371,164,"(-7.22, -4.63, 4.36)","(17.25, 32.375, -25.5)","(-0.003333333333333333, -0.25333333333333335, 0.09222222222222222)","(-0.003333333333333333, -0.25333333333333335, 0.09222222222222222)","(45.25, -48.0, 50.0)","(0.7802734375, -0.11029052734375, 0.5225830078125, -0.325439453125)","(-0.28, 0.46, 0.17)","(-7.28, -5.0, 4.24)"
173,2477.382,164,"(-7.49, -4.32, 4.54)","(17.25, 32.375, -25.5)","(-0.07444444444444444, -0.45666666666666667, 0.13333333333333333)","(-0.07444444444444444, -0.45666666666666667, 0.13333333333333333)","(44.6875, -47.6875, 48.8125)","(0.78680419921875, -0.11083984375, 0.5147705078125, -0.32196044921875)","(-0.05, 0.33, 0.1)","(-7.24, -4.96, 4.36)"
174,2518.353,164,"(-7.29, -4.83, 4.26)","(18.75, 32.25, -24.6875)","(-0.09777777777777778, -0.46555555555555556, 0.13444444444444445)","(-0.09777777777777778, -0.46555555555555556, 0.13444444444444445)","(43.6875, -47.125, 47.8125)","(0.7919921875, -0.11395263671875, 0.5086669921875, -0.31787109375)","(-0.15, 0.07, -0.11)","(-7.19, -4.94, 4.47)"
175,2559.8,164,"(-7.33, -4.93, 4.72)","(18.0625, 31.5625, -22.75)","(-0.22666666666666666, -0.45, 0.16777777777777778)","(-0.22666666666666666, -0.45, 0.16777777777777778)","(42.75, -46.75, 47.25)","(0.7967529296875, -0.11846923828125, 0.50360107421875, -0.31231689453125)","(-0.22, 0.1, 0.08)","(-7.13, -4.91, 4.58)"
176,2604.016,164,"(-7.3100000000000005, -4.7700000000000005, 4.62)","(15.5, 30.0625, -23.0625)","(0.2866666666666667, -0.36666666666666664, 0.3711111111111111)","(0.2866666666666667, -0.36666666666666664, 0.3711111111111111)","(41.9375, -46.625, 45.6875)","(0.80303955078125, -0.11529541015625, 0.4969482421875, -0.30792236328125)","(-0.16, 0.04, 0.0)","(-7.13, -4.7700000000000005, 4.73)"
177,2647.131,164,"(-7.57, -4.65, 4.84)","(15.5, 30.5, -23.0625)","(0.33555555555555555, -0.17666666666666667, 0.4)","(0.33555555555555555, -0.17666666666666667, 0.4)","(41.1875, -46.875, 43.9375)","(0.809326171875, -0.10614013671875, 0.49163818359375, -0.30328369140625)","(-0.24, 0.54, 0.48)","(-7.17, -4.6000000000000005, 4.84)"
178,2691.906,36,"(-7.42, -3.37, 5.38)","(15.0625, 29.6875, -24.6875)","(0.9444444444444444, 0.12, 0.37666666666666665)","(1.0966666666666667, 0.25555555555555554, 0.39555555555555555)","(41.125, -47.6875, 41.25)","(0.812255859375, -0.08984375, 0.48907470703125, -0.30487060546875)","(-0.19, 1.27, -0.12)","(-7.29, -4.2700000000000005, 4.96)"
179,2736.3379999999997,164,"(-7.45, -3.83, 4.71)","(17.375, 28.5625, -28.875)","(0.5433333333333333, 1.1288888888888888, 0.25)","(0.5433333333333333, 1.1288888888888888, 0.25)","(41.6875, -49.4375, 40.0)","(0.80548095703125, -0.066650390625, 0.5020751953125, -0.3077392578125)","(0.13, 0.48, -1.01)","(-7.5200000000000005, -4.08, 4.7700000000000005)"
180,2779.216,164,"(-6.76, -3.83, 3.2800000000000002)","(18.875, 25.5625, -28.375)","(-1.17, 1.978888888888889, -0.35777777777777775)","(-1.17, 1.978888888888889, -0.35777777777777775)","(41.9375, -52.25, 44.9375)","(0.784423828125, -0.07391357421875, 0.5364990234375, -0.30230712890625)","(-0.01, 0.9400000000000001, -0.16)","(-7.8100000000000005, -4.3100000000000005, 4.05)"
181,2821.416,36,"(-9.19, -3.14, 7.22)","(18.875, 25.5625, -28.375)","(0.24222222222222223, 1.0833333333333333, -0.3011111111111111)","(0.24222222222222223, 1.0833333333333333, -0.3011111111111111)","(43.5625, -54.0625, 50.75)","(0.76861572265625, -0.07305908203125, 0.55615234375, -0.3074951171875)","(-0.1, 0.12, 0.37)","(-7.94, -4.47, 3.6)"
182,2862.668,164,"(-7.45, -4.26, 3.11)","(23.375, 21.875, -24.75)","(0.25666666666666665, 0.49, -0.7088888888888889)","(0.21555555555555556, 0.42333333333333334, -0.7688888888888888)","(45.75, -53.6875, 52.4375)","(0.759765625, -0.07208251953125, 0.56097412109375, -0.3206787109375)","(0.54, 0.66, -0.46)","(-7.88, -4.65, 3.5100000000000002)"
183,2904.722,164,"(-7.3100000000000005, -4.82, 2.36)","(23.0, 21.5, -23.0625)","(-0.06333333333333334, 0.2111111111111111, -0.8755555555555555)","(-0.06333333333333334, 0.2111111111111111, -0.8755555555555555)","(47.8125, -52.5625, 54.5)","(0.75, -0.08056640625, 0.5634765625, -0.3369140625)","(0.21, 0.38, 0.15)","(-7.75, -4.9, 3.45)"
184,2948.137,164,"(-6.68, -3.62, 3.5)","(22.25, 22.0, -23.5)","(1.1611111111111112, -0.27444444444444444, -0.8133333333333334)","(1.1611111111111112, -0.27444444444444444, -0.8133333333333334)","(51.1875, -50.5, 53.5)","(0.74835205078125, -0.07647705078125, 0.55255126953125, -0.35888671875)","(1.59, 1.21, -0.53)","(-7.51, -5.0200000000000005, 3.8000000000000003)"
185,2993.065,164,"(-8.02, -4.2700000000000005, 2.29)","(21.5, 23.0625, -24.0)","(0.9222222222222223, -0.5622222222222222, -1.1277777777777778)","(0.6188888888888889, -0.5811111111111111, -1.1666666666666667)","(54.3125, -48.0, 51.8125)","(0.747802734375, -0.0765380859375, 0.53631591796875, -0.3837890625)","(0.25, 0.24, -0.7000000000000001)","(-7.2, -5.23, 4.09)"
186,3037.9649999999997,164,"(-7.51, -5.01, 3.59)","(18.75, 23.875, -27.1875)","(-0.14888888888888888, -0.6911111111111111, -1.0522222222222222)","(-0.14888888888888888, -0.6911111111111111, -1.0522222222222222)","(56.125, -45.1875, 52.4375)","(0.74560546875, -0.0982666015625, 0.52337646484375, -0.40057373046875)","(0.3, 0.3, -0.36)","(-6.88, -5.54, 4.24)"
187,3081.655,164,"(-6.140000000000001, -6.26, 4.0200000000000005)","(18.375, 24.5625, -28.75)","(-0.1, -0.44555555555555554, -0.8833333333333333)","(-0.1, -0.44555555555555554, -0.8833333333333333)","(57.875, -42.3125, 53.125)","(0.7432861328125, -0.1126708984375, 0.51556396484375, -0.4111328125)","(0.7000000000000001, -0.67, -0.37)","(-6.54, -5.8500000000000005, 4.3500000000000005)"
188,3123.793,164,"(-6.43, -6.67, 4.18)","(18.375, 24.5625, -28.75)","(0.17444444444444446, -0.07333333333333333, -0.9177777777777778)","(0.2822222222222222, -0.04666666666666667, -0.9044444444444445)","(59.875, -40.5625, 53.6875)","(0.73748779296875, -0.12078857421875, 0.5107421875, -0.425048828125)","(0.38, -1.33, 0.09)","(-6.32, -6.04, 4.42)"
189,3163.544,164,"(-6.2, -7.24, 4.3500000000000005)","(15.75, 24.5625, -28.0)","(0.4011111111111111, -0.003333333333333333, -0.8955555555555555)","(0.29777777777777775, 0.03333333333333333, -0.9055555555555556)","(62.1875, -39.0, 53.8125)","(0.7310791015625, -0.1241455078125, 0.50531005859375, -0.4412841796875)","(-0.16, -1.08, 0.09)","(-6.12, -6.19, 4.5)"
190,3205.235,164,"(-6.42, -7.36, 4.88)","(14.0, 24.1875, -26.75)","(0.08333333333333333, 0.07, -0.85)","(0.08333333333333333, 0.07, -0.85)","(64.3125, -37.5, 54.625)","(0.72125244140625, -0.1319580078125, 0.50286865234375, -0.4576416015625)","(-0.74, -0.81, 0.47000000000000003)","(-5.92, -6.38, 4.5)"
191,3249.1789999999996,164,"(-6.5, -7.0200000000000005, 4.92)","(11.25, 25.5625, -28.5)","(0.052222222222222225, -0.043333333333333335, -0.4888888888888889)","(0.052222222222222225, -0.043333333333333335, -0.4888888888888889)","(65.9375, -36.1875, 55.0625)","(0.71697998046875, -0.13641357421875, 0.50079345703125, -0.46533203125)","(-0.8300000000000001, -0.41000000000000003, 0.12)","(-5.76, -6.51, 4.51)"
192,3294.455,164,"(-6.71, -6.78, 4.5600000000000005)","(12.75, 25.0, -28.75)","(-0.14666666666666667, -0.03, -0.28888888888888886)","(-0.14666666666666667, -0.03, -0.28888888888888886)","(66.5625, -35.5625, 55.6875)","(0.71380615234375, -0.1417236328125, 0.50079345703125, -0.4686279296875)","(-0.91, -0.16, 0.07)","(-5.7, -6.6000000000000005, 4.48)"
193,3337.813,164,"(-6.55, -6.83, 4.55)","(11.0, 23.5, -30.0625)","(-0.015555555555555555, 0.08777777777777777, -0.03222222222222222)","(-0.015555555555555555, 0.08777777777777777, -0.03222222222222222)","(66.625, -35.625, 56.0625)","(0.7120361328125, -0.14190673828125, 0.50335693359375, -0.46856689453125)","(-0.73, -0.22, 0.04)","(-5.72, -6.6000000000000005, 4.44)"
194,3379.6780000000003,164,"(-6.38, -6.88, 4.45)","(11.5625, 24.1875, -31.5)","(0.14, 0.14333333333333334, 0.011111111111111112)","(0.14, 0.14333333333333334, 0.011111111111111112)","(66.75, -35.9375, 56.0)","(0.71112060546875, -0.1383056640625, 0.50482177734375, -0.46942138671875)","(-0.59, -0.31, 0.02)","(-5.76, -6.57, 4.43)"
195,3420.848,164,"(-6.25, -6.79, 4.34)","(11.5625, 24.1875, -31.5)","(-0.0077777777777777776, 0.09111111111111111, -0.07)","(-0.0077777777777777776, 0.09111111111111111, -0.07)","(67.0625, -36.0625, 56.1875)","(0.70953369140625, -0.137451171875, 0.5064697265625, -0.4703369140625)","(-0.34, -0.2, -0.12)","(-5.7700000000000005, -6.58, 4.4)"
196,3461.51,36,"(-5.97, -6.73, 4.18)","(12.0, 25.375, -30.5625)","(-0.06777777777777778, 0.05, -0.07888888888888888)","(-0.06777777777777778, 0.05444444444444444, -0.06444444444444444)","(67.1875, -36.0625, 56.5)","(0.70794677734375, -0.138427734375, 0.508056640625, -0.470703125)","(-0.13, -0.11, -0.18)","(-5.7700000000000005, -6.61, 4.36)"
197,3503.549,164,"(-5.82, -6.68, 4.17)","(11.5625, 24.1875, -30.1875)","(-0.052222222222222225, 0.04888888888888889, -0.0011111111111111111)","(-0.044444444444444446, 0.052222222222222225, 0.02)","(67.25, -36.125, 56.75)","(0.70703125, -0.13885498046875, 0.50946044921875, -0.47039794921875)","(0.0, 0.03, -0.17)","(-5.78, -6.62, 4.33)"
198,3547.0860000000002,164,"(-5.84, -6.53, 4.2)","(13.5, 25.0, -28.875)","(-0.05, -0.03777777777777778, 0.08666666666666667)","(-0.05, -0.03777777777777778, 0.08666666666666667)","(67.0625, -36.25, 56.8125)","(0.70782470703125, -0.13873291015625, 0.51007080078125, -0.46856689453125)","(-0.01, 0.11, -0.15)","(-5.8, -6.61, 4.32)"
199,3592.174,164,"(-5.9, -6.63, 4.24)","(10.5, 23.5, -31.0)","(-0.0022222222222222222, -0.23444444444444446, 0.04666666666666667)","(-0.027777777777777776, -0.25, 0.03222222222222222)","(66.625, -36.125, 56.5)","(0.710205078125, -0.14007568359375, 0.50762939453125, -0.4671630859375)","(-0.05, -0.04, -0.15)","(-5.78, -6.6000000000000005, 4.37)"
200,3636.352,164,"(-5.84, -6.61, 4.38)","(12.0, 23.875, -31.375)","(-0.03, -0.16444444444444445, 0.03888888888888889)","(-0.03, -0.16444444444444445, 0.03888888888888889)","(66.3125, -43.9375, 56.3125)","(0.71234130859375, -0.14208984375, 0.50543212890625, -0.46575927734375)","(-0.15, 0.01, 0.0)","(-5.76, -6.6000000000000005, 4.4)"
201,3678.2780000000002,164,"(-5.93, -6.61, 4.43)","(12.0, 23.875, -31.375)","(-0.011111111111111112, -0.04777777777777778, 0.04888888888888889)","(-0.011111111111111112, -0.04777777777777778, 0.04888888888888889)","(66.125, -35.9375, 56.1875)","(0.71368408203125, -0.142578125, 0.504638671875, -0.4644775390625)","(-0.18, 0.05, 0.02)","(-5.76, -6.59, 4.41)"
202,3718.402,164,"(-6.0, -6.5, 4.49)","(12.375, 24.1875, -31.0)","(0.028888888888888888, -0.027777777777777776, 0.02)","(0.028888888888888888, -0.027777777777777776, 0.02)","(66.0, -36.0, 56.0625)","(0.7142333984375, -0.14208984375, 0.50421142578125, -0.464111328125)","(-0.21, 0.07, 0.02)","(-5.7700000000000005, -6.58, 4.42)"
203,3759.98,164,"(-5.95, -6.48, 4.43)","(13.5, 25.0, -29.0)","(0.01888888888888889, -0.006666666666666666, 0.0022222222222222222)","(0.01888888888888889, -0.006666666666666666, 0.0022222222222222222)","(66.0, -36.0, 56.0)","(0.71441650390625, -0.1417236328125, 0.5040283203125, -0.46417236328125)","(-0.16, 0.08, 0.0)","(-5.7700000000000005, -6.57, 4.42)"
204,3802.514,164,"(-5.91, -6.49, 4.3500000000000005)","(10.875, 23.875, -31.5)","(0.0, 0.01, -0.022222222222222223)","(0.008888888888888889, 0.011111111111111112, -0.03111111111111111)","(66.0, -36.0, 56.0)","(0.7142333984375, -0.14178466796875, 0.50408935546875, -0.46435546875)","(-0.14, 0.05, -0.05)","(-5.76, -6.57, 4.42)"
205,3854.352,164,"(-5.94, -6.54, 4.39)","(10.875, 23.5, -29.6875)","(-0.01888888888888889, -0.023333333333333334, -0.016666666666666666)","(-0.01888888888888889, -0.023333333333333334, -0.016666666666666666)","(66.125, -35.9375, 56.0625)","(0.71392822265625, -0.14208984375, 0.50408935546875, -0.46484375)","(-0.12, 0.01, 0.02)","(-5.76, -6.58, 4.42)"
206,3897.135,164,"(-5.88, -6.54, 4.43)","(11.1875, 22.6875, -29.0)","(0.006666666666666666, -0.042222222222222223, 0.03333333333333333)","(0.006666666666666666, -0.042222222222222223, 0.03333333333333333)","(66.0, -35.9375, 56.0)","(0.71466064453125, -0.1422119140625, 0.5035400390625, -0.46417236328125)","(-0.11, 0.02, -0.01)","(-5.76, -6.57, 4.43)"
207,3941.9080000000004,164,"(-5.86, -6.51, 4.42)","(11.5625, 23.5, -30.5625)","(0.012222222222222223, -0.012222222222222223, 0.04111111111111111)","(0.014444444444444444, -0.0044444444444444444, 0.04)","(65.875, -36.0, 55.875)","(0.7152099609375, -0.14166259765625, 0.50335693359375, -0.46368408203125)","(-0.07, 0.06, -0.04)","(-5.7700000000000005, -6.5600000000000005, 4.44)"
208,3984.808,164,"(-5.87, -6.390000000000001, 4.41)","(12.6875, 23.875, -31.0625)","(0.03222222222222222, -0.015555555555555555, 0.03222222222222222)","(0.03333333333333333, -0.021111111111111112, 0.03)","(65.8125, -36.125, 55.75)","(0.71575927734375, -0.1409912109375, 0.50311279296875, -0.46337890625)","(-0.06, 0.12, -0.06)","(-5.78, -6.54, 4.45)"
209,4028.385,164,"(-5.8500000000000005, -6.46, 4.41)","(13.5, 24.1875, -31.5)","(0.057777777777777775, -0.03333333333333333, 0.01888888888888889)","(0.057777777777777775, -0.03333333333333333, 0.01888888888888889)","(65.75, -36.125, 55.5625)","(0.716552734375, -0.14007568359375, 0.5020751953125, -0.46343994140625)","(-0.07, 0.08, -0.04)","(-5.78, -6.53, 4.47)"
210,4069.2380000000003,164,"(-5.87, -6.48, 4.43)","(13.5, 24.1875, -31.5)","(0.042222222222222223, -0.04, -0.02)","(0.042222222222222223, -0.04, -0.02)","(65.75, -36.0625, 55.4375)","(0.7169189453125, -0.139892578125, 0.501220703125, -0.46392822265625)","(-0.1, -0.06, -0.05)","(-5.7700000000000005, -6.5200000000000005, 4.49)"
211,4110.188,164,"(-5.89, -6.59, 4.48)","(12.375, 23.875, -30.5625)","(0.016666666666666666, -0.03777777777777778, -0.04777777777777778)","(0.016666666666666666, -0.03777777777777778, -0.04777777777777778)","(65.875, -35.9375, 55.375)","(0.7169189453125, -0.140380859375, 0.50048828125, -0.464599609375)","(-0.15, -0.07, -0.02)","(-5.75, -6.53, 4.5)"
